mbid,total_listen_count,total_user_count
3c2398d3-830b-4d13-9df9-c9f8f19d5d37,506,152
f3c06b17-edc4-441e-a8b6-882e2af406e8,247,47
4cb7de74-412f-4cee-a99f-fcfbc31abee8,1630,209
04e57698-0cc3-43fb-8bec-7ed8a0f4f116,12218,2221
93cf9212-0cbd-4dc1-9af5-0ec27659b716,9491,2004
196f2bd7-e156-48c4-b8c1-d538d4b56909,6931,1618
97115670-cc23-4069-b5e4-e7824f3097d8,1413,121
a07e12e7-7889-4e8f-a5d7-5099e78d971f,8582,409
577166ea-1bf7-46f1-bfea-ea6579390074,2578,523
cef40314-d4d7-4fb1-8230-0a4817ae218e,383,111
3c142547-ea2c-42c6-9905-871bd2defe27,166,65
6280ef1e-97fd-4cf6-8e2e-7415c7077612,82,44
4000a54b-26b9-4e08-bbd4-a3f0e0a34dfd,13,5
2caf41e2-d5fd-4b2f-bc48-99da0ec76067,529471,46147
10b43d57-d2ed-476d-abfc-ab5ac30c747d,1278,520
dcc543d4-8e5c-41e3-81dd-478477e0bb9f,12969,1303
97cf8bcb-fe5c-43ad-a9c8-b642f4253003,65982,4815
35b01c2a-b019-4b12-b700-15713d3f1c5d,5448,620
4af70aee-00b3-4c4c-8e10-aace40ad8699,136,8
57e8c3da-7b8d-4479-bacf-14137ce2ca11,2940,469
7d87c59a-db4f-455b-8050-eba8cba15b08,15,9
c5f80779-5c4f-4ff5-9839-a07fe0c23e96,47,26
44a90467-af29-4256-9d19-699f706056af,30,24
8ea8b037-b5a2-4ac9-884e-7fb85a293b14,157,51
8e2d38ea-db01-4058-956d-ab9bb99e96ba,1839,184
9b54aadc-5b37-44ab-a8d1-cf171ee9d357,36,15
fc39a337-9ab6-4ab3-9500-a454ea59d1d3,5191,547
976ec338-b653-4c83-895e-80a15e7f27fa,49,21
7f7a618c-8325-4656-badf-8cb825db5581,1261,132
941773c8-ffac-4e09-8b0b-49e5e9c5e6b7,2775,281
34155b92-1dab-459f-9a6d-8fa3cb6e7796,1697,215
741c8920-f373-45ab-a060-054b34383076,452,63
8a511dde-bfb8-47f3-980b-ad1ccf5e428f,10,6
1db1ed21-5e4d-47a0-afa8-9235e39ad4ac,43,16
407f9a34-53d6-43e5-aa95-17f4b5a50fc7,87,11
1a43c716-0b4b-4b97-a24b-91482d63634d,213,11
5297e09e-e72e-4f48-b082-8f4ff20afd6e,1857,220
9c558bdc-ba37-464c-8580-97aa54e82738,3021,389
03e7075b-4d92-40d5-ae81-cd9f6d355713,2345,943
16cf0bc8-2f8c-460b-a54e-0765c7cbf1ca,1181,291
d32d1ba8-8527-4607-ab25-df5b298f8fde,107,32
c083273d-edfe-4982-94f1-5962a9fd570b,680,50
22eda25f-dea7-4404-8e71-84218ab7b14c,269,83
48df0a46-0019-42b3-a42d-e50d818f83ba,1804,378
e4ef0038-9a36-4321-8666-8c224ca790c7,1426,319
21fb1907-3e28-45de-9150-a6f0a6cdf85e,3260,480
73a0f98d-4590-433c-a0ce-bdac6d9c8163,23,3
57d80e7b-2671-4ecf-8a8a-c3d0c7342a41,245,44
065e5345-6221-4663-b9cd-71bad8aa24cd,795,185
8a60cc8b-d74f-4d6d-adf0-bb0a9db03d93,2754,513
3ad81098-759e-4c43-ac7c-01149d8d6fbb,994,213
43ff607e-5218-4448-ac79-82bcf46d0172,167,48
82d44444-bb58-49e5-a219-e43ea0324b5c,8839,2219
cf22857d-5871-433e-b71a-dfefedb8ae8a,170,74
7c24d702-d9a1-4ca0-88b9-5434edf5d931,2953,486
578b272b-8c12-4a69-bb51-6bedf839c6a3,1689,364
ed285ff2-62c7-4c97-ae21-0843c96f6e4d,138,13
155dc5b4-0079-4a47-a450-14054c361279,1966,169
0d42a93b-96e6-49ce-8324-9852659ca9d2,1081,144
cbb08c29-899d-4044-bc00-7c0b1aff11d8,1791,358
53f6333a-ab75-4cd3-93c4-a43a0984aaeb,4,1
f2a54e5d-8936-4d81-aac9-7bc89ca1087d,1855,378
6dea7dff-ed9f-4d5d-a1bd-af5bc5cd3ad4,294,26
43928f94-17d3-445f-b22d-b0f9439a7cc2,4491,1105
d2c54ec3-610e-4cc3-89b1-537a2630041d,5160,313
d06264c0-c20d-42e8-9c6e-7e8bfb4c127f,2095,362
d49e6a8b-dbd5-4523-b079-7b1195a8c19d,2559,291
efa05f11-998f-4e53-a63d-8e7c51b1691e,2402,382
35f44658-b54e-403a-8c4b-1a93c5867c02,21473,2855
d7bdf8c1-b168-437d-bb80-79b80c7a24c0,3074,315
0dcbdc0f-be82-4b45-a074-9dc961ee81c1,18978,2600
3778b89b-465a-454c-abb1-bf59b2b1c1d5,2475,319
d683e719-fa30-43fd-b09b-10de0c24c8c4,22989,2783
23972e83-8471-4dad-862b-c06c9e5e4705,1061,255
841c118c-eb71-43b3-bc00-ace86ff403cc,292,40
a1a8b395-5bb9-4053-a7bd-94223c0d6a25,1132,242
33998e16-04ec-434b-b94e-1002a8f1ecd9,38,8
fe2e77f5-5f78-48d5-bf7c-20d4a568ce01,13366,1086
c36821de-6ccc-4dec-b4f9-0600874cdd50,22130,2685
4bbed4d8-b060-4680-b7c2-28f807fba16d,85267,10422
3a430093-3763-4c18-b6d0-fc3d6be854bb,37,2
e199f1f5-cd90-4e60-b378-4d22ea9e72ae,8436,1098
3566aa11-b360-4993-8a7d-7d382d80dff9,56,25
f616ea63-6fb9-4226-b252-8f639ba6e9b6,133783,12878
18982d62-371f-4375-8f6d-b550d2036b31,2217,599
8b1ed37a-7219-44a3-8186-1189a61a110b,12210,1063
f53db7da-b42d-400e-874e-25ede85d99ae,936,172
3e381580-efb8-43f2-9d48-7aaaf496df87,903,177
e732a82e-e197-42be-81de-17d5de2e2fe0,5465,430
c9eabd7e-54ae-4190-8a6c-fdf09af25969,1041,257
31fd075a-6407-44c3-8f3a-df5367205298,17919,1981
e8905e52-c036-4925-a186-56f9eec766e8,1951,360
35130fe0-dd86-4593-8739-4034f9d03fc5,2608,297
28ab4a14-a432-404f-a2ac-82ec7fda8535,299,166
a8b3531c-ff2f-48d0-97cd-ea9ec016e02c,9361,830
9f121c7d-6f7f-4d97-a7b3-d5c24997a22d,250,106
63fac847-0ded-410c-bec5-23d87c7ab2cf,154,47
2f7ccfff-c2ad-4ce6-9f80-15b21b95f428,2929,1014
ed22c4c5-c723-47c8-a696-ab7f0bc2a606,33182,3727
4001c992-a590-48b6-9309-454c4b5c7009,5047,1593
e64c7505-9251-485a-8c70-7cbf77892ec5,200,47
18e0a180-d0a5-47c3-9420-5a73088589bd,456,65
317dae7f-c542-4a20-85de-20ffaffd1d57,1119,291
3d9971f6-2734-4278-acd6-11538ab9461f,494,97
36ab8238-acc4-477a-a56f-d53002fc0b09,308,58
8676fba8-a206-4b53-96ff-ebf631725bd5,265,51
73766513-9d2e-40c2-9937-ebb5fe4e9cc9,91,20
f6ed5555-cd10-4267-9b8a-fb0486629a61,4286,668
46549017-a269-4320-912f-1def8f94abc5,344,89
b28bb481-13b1-4865-98f2-b78cfca1cf35,3,2
f3714884-f40f-48fe-9fb0-3c57dca1f367,858,142
03da152d-4bdb-4fa3-bd4b-7e2a75ca7320,3251,1008
e2fafe85-50b1-4a40-9b02-5136a09f9c24,19970,2255
9114e4a6-0068-4e6a-8814-dc3769f561d6,291,90
69a7a56c-8726-40b9-82ba-659abddb75e1,496,137
f01c2801-8968-4778-950b-a5d6c50daa38,28,9
0c962b4c-0d86-4364-871d-863ce6481a76,8,4
9b6d0d95-7080-4728-91f5-f359a0f9b257,2,1
6c05ccf9-5ed0-4de8-aa9a-650e5528e63c,1,1
85c347ba-bdcf-4461-badc-1a6f96d68734,1745,543
c579ab90-d197-41e5-b85a-c8226bb3440b,1,1
235df91d-aa73-4e29-a802-7b4818679415,9,3
d6179a54-b9c2-438f-95c0-f4919b58b952,571,142
6316c57b-ecf7-498c-b381-fc14bf31ebe9,3,3
2c9c09a1-a7c7-451e-b7ea-89546333c03f,45,26
b021f0a1-5322-4f13-a5eb-ba25da4606d4,31,8
f99c197a-25cf-4238-9cdf-383fe2a69807,100,7
edc3242e-bc08-4b52-b736-f754455137fe,1174,426
a129724a-6cd2-4b9c-b003-736d47d78bb3,1245,429
8081a729-a85a-4466-8775-a56b6420d74a,18,14
5afe7307-401b-40c7-be0a-45807c7c9137,5836,885
74d4f98b-9111-4a64-9ca5-508e61617cfa,509,56
732671bf-97dc-483e-8f3c-d0b0a17c4f01,1485,489
d4293876-74ff-45b1-874e-35ad11023135,75,16
697c6f92-746c-46a9-9eca-3e0a8ada2b72,5009,1399
a7c7091a-49aa-4529-aada-ef464d916f74,1365,184
c54b9a67-f43f-4d9d-84e2-418569759ebb,1927,386
80cd086c-d1e3-478f-a09a-f1d5640f4e02,3602,663
cc2812a6-4020-442a-84e2-aad8a60a14d3,182,111
ffe4fed1-b49b-4a75-8e5b-937c0cd27e6d,294,178
b25fd06c-d553-4281-9937-254573bd66e2,19,10
be7528ad-7447-4b9b-83fb-96529377588c,189,113
09b1b16c-2d1f-432f-9453-ba18f129cf01,1584,757
89a84f19-261c-49e6-97c6-002bcd43d0e3,316,100
ac6d84eb-e23c-4b15-a321-6bb014e10703,432,147
12466f4b-aea8-4f5d-b4dd-3a06520a3417,305,76
aa635a96-0690-42c7-842a-2a82eaf330b8,15,10
fc252fc9-d61b-4d86-a4cc-535cfebec9c9,824,193
9b8f1ae6-a7d6-48c3-bc76-bc3d9af130b8,17,9
576c51e6-eb11-4114-9f14-7524c04bace3,68,23
c7b0b70a-8083-42c8-bb5e-badfe5263947,74,28
1607f86f-9a27-4641-9efe-fa0824736270,12,9
d0377b9c-1650-4600-beae-6f424055cd28,16,10
320bd82b-f427-4c77-a66d-7d4880f636db,314,80
19eb01b9-7dea-4173-b339-cd4b289017b1,157,43
54766e55-539b-4cc0-bf34-ab455afd716e,225,67
aeb7569a-1db4-4ce3-8af7-d4b3162639e3,230,62
0a666b01-790a-4be3-85a7-6b53b6471292,9,7
5e694bdb-aa5a-4d8e-bfa6-3411a2877cda,5,2
cefdbac2-3b6e-40b0-b145-5421930b4260,7,6
2267c289-cde8-4e0b-a8ae-f88da41bac64,12,4
ffaebc30-d451-4274-88f0-2ba81d7da599,117,33
1cc16cb6-6739-41b5-80ae-48cce514bf6b,21,12
05b50e0f-06ff-4ef6-9f5f-900e9d5a0e7b,10,9
dbfe4b13-94ef-4d1d-ad6f-53f3914be3ce,521,130
4dbcc230-6661-4671-91a9-bcddf59b5cf5,1434,55
6299774f-2f00-4afe-bb22-0d3a626c004b,1,1
8043919f-9d55-4261-a2f7-d7829a458618,3,3
32adfb72-1dd2-48f7-bacb-2e044abdbf5a,4,3
d5dfade1-0327-436d-9ca5-0b895d9566f2,81,22
c16813b8-e360-45b5-977e-89322df14a38,106,39
5016b7ea-a90b-4ade-a485-29e0e4976b26,235,36
4a98c42c-3d7e-4e8d-a9ac-62c66886c912,369,53
6b0d9937-8c53-41b9-9948-2d48b7d0ae83,402,64
3fd8700e-9541-4a8a-8815-fc67258e6d2d,1326,51
b38760d5-75c1-49b1-9dc2-6547e18bff1e,224,69
a3e69666-ef95-40fd-a447-b5e25eaeb2bd,96,26
ca8855cd-3bc6-4ba0-b4dd-6070048b32b3,2374,239
6f3fdb61-8726-4b88-9378-51a41afa5779,508,177
8484b4e2-e5dd-4edd-afb1-891be8b10376,21750,4107
8400db8f-77fa-4552-b11c-27631f8db7ed,91820,8217
d91c64f8-f508-4b58-9b5d-c7f23bd3ce9b,6829,1052
569426a6-3ec4-4804-a280-83802aebc1f0,592,103
10492c24-376b-4b47-987e-731e4a7a769f,14152,701
6129f757-1280-4057-adc0-32758b6f69fd,916,356
5f9bd0ce-2dbc-486c-a848-8b7a72ae17e6,739,133
4a8ee785-d284-461c-9586-896ade86a788,1210,211
b63cac62-f4ac-4f82-8ced-ba4bc9c1bd4d,49694,2001
9e9dc139-8319-447a-b6d2-cc990a21ae7b,206,52
936d53e3-5d0f-46f3-89c0-3b8693bd176a,1258,345
e8005369-f3f8-4fae-b911-6260d7d62e03,970,348
71991be2-2090-481f-84df-b5091c08282e,604,192
695f5072-7caa-4a9d-b294-33b1e3bee5d2,18,15
7c826fbe-981d-4597-9e6b-b9b51e77edc7,325,106
c337cb6f-1292-49b0-aeef-e1cc91425cff,351,103
c171ad4f-1387-4b30-897d-5b94c544762e,34,10
6ccc6aae-8209-40ba-9ccb-976ccd4b84b4,23,14
ad4bb543-289b-489e-ab3a-9773b2c03af3,857,287
f18c4991-e67c-4508-a53e-f33aad213250,6775,1842
e4ca7cbf-ad76-433c-96a1-444143c2907c,5070,706
b911e777-65cf-4f65-9e64-603b33e883a4,223,53
322d96b1-59bf-464b-b4f1-61fa8dca87e5,6255,761
eb02c900-f7ce-4efb-af5c-61fb585de44e,120,32
08119975-e901-497c-9056-5b9fa9df6595,1292,219
7365f74f-7809-4df3-b8bb-46b14d34086e,21867,3044
b7c27c6a-fbb0-4cb7-a45f-08ad2aee1ac7,3247,448
7e9a8213-285a-4982-8577-eb1dcb762ad6,2853,914
ed2bd1c0-7693-44b0-917f-79aff8f9e213,277,26
47f3c728-18ef-4296-8eec-9e488ae280c6,1444,538
35aab0f8-4693-40ee-aca8-cf7139ba6a2e,2100,966
c0344d87-5871-4df5-ac90-b04db76c38b0,2853,1249
02c3a3d2-6384-445d-9094-df4551903bf3,56,23
0dc96e9f-97a6-4eda-ac29-dd956dc719b2,270,105
d80de7d0-8096-4358-8a4d-a5e363a7e3b4,109,31
9c2c271b-6d43-4df3-813f-7ab681463d56,2466,666
64e8131b-ce21-4735-b40a-17f861e38b30,123,61
2df910ee-7982-4d15-a007-c91dc1b88792,169,73
350fe2b1-385e-4717-b7e1-9a3fbb9340f1,1093,176
7f6fb488-c844-4e12-8c74-0f3a2ae95624,145,28
ab5f0b1a-48dd-4ce9-af64-fb260170c68a,2747,565
b0ff3f2f-835b-4343-aed6-a2212cba6869,99,28
b22ea968-dc6e-482f-b1e8-f31d56ad7ca9,54061,3696
0522ebc2-d799-4ed5-b807-d26dd6a52a09,3536,841
46e284a5-af7d-4e6c-b10f-c997b406f321,2043,196
a0c9f384-a33a-40e8-a8c3-7c0a5fd6df7a,50,10
a1782d99-e493-4d36-a58e-466fe9031c21,1239,504
13c68c93-2d39-4b4f-b97f-e945ad12ff5a,95,11
51c7b6f4-fc49-4447-8e09-c4ee917907f8,3,2
80f387dc-4b0c-4d2e-9570-3cca5379d4bd,757,133
0dc25121-6bcd-4ab0-a849-c0539f0abda1,3309,440
7771c1ec-4364-41fb-af30-efae8d1e85a3,2655,366
308023d5-2751-4e49-adaf-323ee36ad3d1,960,368
f9d1b333-8e80-4c24-a267-c2cf7e0902ad,797,301
1601b941-befb-4b78-9ed0-6887a5c46e4e,6177,2018
017266cc-ffc7-4743-b102-efb06a2f9dad,8,2
0977dd8b-d965-4d1b-ac93-88ee84cd6fa7,127,47
8559ebd3-f5db-42de-9ef7-4b1e252abb76,11218,2280
f5835575-c035-49e9-97bf-bd2affbd3df6,1379,366
a8fc3cce-09cb-4bd2-ba33-a08e77b3dcc9,188,59
4e90889a-f05d-4597-9192-09f6ee796d86,53,9
246817c8-2942-4c9b-bd74-247f11ee203f,2112,262
5ce116bd-4bad-4f6b-ae27-48a453840ffe,118,32
ef0c2560-b92c-4311-980f-c5b50c8b571c,10628,1283
e1ce3296-566d-4bf5-92cf-aa2e7c972a37,3301,485
2a8c96ff-65b9-4751-8c4e-beda9bf5ab0b,98,32
09cb21dd-3db7-466e-8f28-e9204416278e,724,94
1900cc34-a090-4558-8850-704ee7bdffd3,38268,6571
27a72afe-8e70-4ad8-a64f-9efbea6bd94d,499,143
ee4fd5f9-c90a-411b-a3e3-5a981994070a,661,194
4e05c66b-8f2b-473c-becc-4f3d85509d25,688,189
97935cee-49b9-4dd6-9fd6-bd3c580dfeda,3058,557
fd1202c9-f0cc-4dcf-9979-c0dad317cb5d,2073,242
a4bf173d-fa67-42c5-ac7c-cf8f39851db9,513,86
746f28c1-1f3a-4ec9-a78d-debecddf8a2e,1,1
a95573c2-f183-44e9-859d-14027b8cf9fc,18,8
49249160-78df-43a8-bf29-7e0b42d5b77d,5934,876
a8eeff61-7ea8-4a34-8758-5cb19d897732,34,6
69d28840-65bd-4320-9b2b-5f50c0facb91,64,34
867e75b2-09b7-4bb6-bec2-c4b1c9c7d560,163,74
f731e3f1-37d9-44d4-9856-880d6d5044a6,106,54
c075c373-6806-4c5d-a3bb-6381d66d66f4,615,160
a7108c82-b587-4487-831c-4022954cd0e9,902,256
2c33cdb7-e0d7-47fa-b07b-c10ff1ec66d8,309,37
97c5a034-be2d-4c03-9dff-379ec086ac91,277,31
8a0e527d-3e1a-4499-a0f6-7f2edc290ef4,759,94
4cec9931-1792-449c-a140-a15ee5e5a922,2,2
2d2d3d24-5802-493a-8a91-5cfaf85c3847,733,167
877bf3ff-dcc6-4e8c-a709-07803a8d6811,767,134
a8e82670-786e-40c0-a9c8-4c97213fe10e,790,179
dedcc496-66f7-4eb1-a9f1-b78bcf6646a1,11,5
ce12b4a5-6016-4249-b147-3793cacb601f,417,152
fc5937b9-3017-4a35-a89b-e61e0c91d961,627,97
e54a2c9a-a762-4adb-9b2e-807d464bbd5a,142,24
b46a2389-afa4-4a78-8caf-7c9b7e138161,331,56
b43d43aa-cfb1-441f-b2f9-742f10a6bf26,628,212
7a07eed2-bea2-4360-b1f5-5ca215423051,2831,477
54c7a78c-4c88-4e28-b900-a8e92116a1d0,5,5
8534b8ec-60f3-4255-ad51-aeb7ea4b693a,133,24
2ca2ddef-2ff9-4a2b-a708-6812dbbfeb12,852,193
93644841-a758-47ea-b83d-8f82c9adf6c3,990,186
fe28e05c-035a-4a0f-9d0d-904d9cae9512,239,73
1ce65d19-e39c-4960-855f-8bf0bf6267af,990,216
d0c6d64e-ebe4-40d8-9bc3-9809d68340c5,21,12
54545308-db97-45c4-9f9c-48ccceaa04aa,86,36
effad22b-2282-4b1d-ae20-4a334f9e8c8d,329,39
014e94da-6e30-4ed8-8dbf-533dcd40900d,188,50
95ea6e6d-abda-4849-8164-7cc796380674,230,84
1aa51322-5bbc-467c-bf49-b7098fde1cc3,107,17
689c7d9b-23e3-463a-b1ef-2f875e00ad46,59,13
41faaf25-93ac-4e9e-a3cc-d894eafe7f69,363,107
0bdea085-a272-4588-ba2d-77373b2bda9c,99,38
ca349ca2-d738-4a6a-9e42-0419480ac140,413,147
bab5e846-aa7e-4b03-8159-cf896f7786f7,5,4
fde78410-1222-4222-966d-197b0184f28f,1051,502
7ae663e6-3317-4dcb-a9bd-e47f55e52934,1570,551
292132e0-3be2-4011-ab59-e0f8632f9cb3,140,35
0031e027-e5c0-429f-8413-eb0bc4e99810,45,17
38f831c2-832b-45d1-b1d9-b8039147a23f,4180,1102
1ca69ba6-bf89-4734-bed7-dfc5bc9b3cba,30,8
e2587bf1-96a3-4599-b24d-9de2fdff55a7,8,2
1b79d591-b728-49d8-93eb-1d34330a833e,1185,570
4122c53a-3139-4a49-891c-4d45241cada6,8,1
be48fd8a-1c17-4804-b800-ef756f1b69a5,6960,401
a8a00948-eed5-464d-803b-15da93fd94fb,1055,536
4c71db06-9e7d-4008-bdd2-d966f9308d95,2194,591
ac550bca-5752-4820-bccd-e59759a3688f,11429,644
9d36c5c5-7686-4218-bd69-724306f0eb39,2498,155
5f4651ac-3199-4a40-8169-3ac8a7f29bcc,1462,73
1269aaca-0759-41a1-af1c-23e4f70b1c4a,2076,497
0915144c-d980-4c9f-b6e5-09e6bdd4e548,254,69
be9c9f97-d526-4df5-9ddb-a6f68a95fe0f,1855,852
1aaef4c6-9969-441f-8a36-31f980898c9b,7770,312
fa90280f-045d-49cb-8124-8632a76ffeb8,2825,1175
dc3b224b-ab35-4e65-8ac3-aa13ada86410,1431,259
e538261a-f28e-49b9-b136-ed56a00db365,1867,206
e91c153c-aa69-4ac3-b319-5ae25b3a89e1,18237,2072
90acb8b1-3b4a-4796-a6b0-47e68e5541b8,159,48
e80c6a2f-4d00-4910-8e67-b95f00118908,76,21
8edd4607-76f0-4a94-a267-5aac09c9df82,421,230
0cdb1005-d9ad-4440-9320-0b37e12368f7,1656,199
e336ce59-d6ef-41ad-947d-4e42368fbca9,126,37
95707ed8-0619-4234-b0b2-2be1861ae2b6,498,77
8b42880a-7727-4d99-b42a-100b98d469ac,202,44
484c49dc-3e6c-472f-b41f-53a947d78c24,108,33
71ad17d4-79ab-4f98-8cca-20b1c03c175b,10573,542
b6f092c4-fe35-4e25-a2a2-0bb20bcb404e,83,27
779853be-5944-457e-8fe4-6b68350995e6,476,122
1ce82413-d6db-4b52-bde7-a816ef4ae39f,2,2
df114ba8-557f-4b4a-9edc-e7aabe12f274,2,2
0498fab1-3b41-456a-ba6f-523f0404dccd,944,166
e0dd7331-7565-46ee-91c6-6ec06230f807,2178,396
bcac161d-26d7-46b8-9ecd-e5537acc76d7,2152,384
dbca0b4b-dbdb-4965-bceb-61c5faa7c96a,2016,371
fd73fe59-2dc8-4f66-a54f-25b9faf93da8,2030,534
086f4193-6fc0-46a7-a6d6-efad73cd2a1e,62,18
119cd82a-7764-44bf-8b0a-58420f77239a,89,23
5578577a-4184-4b2f-9766-96441a97dd7e,2155,355
675ac17b-e645-46b8-a703-8e6184980577,6149,736
8be52647-b5be-4cde-a404-d8baf1e9987b,58,7
8b672f41-97fa-478b-94b0-e23253629a05,4073,704
8fcd5188-7229-4e22-befb-894a38d9d7f7,46,7
65a0379e-fde8-46e7-8cd2-3ffff2e899f0,2229,373
f56a3e82-86fe-40f4-9a3b-1522a8045c44,3424,555
6cb310db-ce4c-494b-a6bb-e55f96631806,2208,388
89eef8cb-ab60-4189-b2f0-15c2320ae8ee,1693,468
1122ac91-8197-4b04-aa99-11316d4a1911,13951,1372
7704b164-f55f-4c43-8dd3-5da2e7e39711,2554,515
3e209a4b-7687-4988-bb54-dd3db1882026,7900,622
ec7f5c78-d0ce-4fe5-935d-e46fce040616,1014,195
8bc5bcd7-00f2-4d15-b6b3-bc5de29d762a,1718,728
aba388e7-f33a-4d78-9451-25d25450947e,689,312
15b3ac70-631b-4365-a389-fba46c3f7571,1776,558
2a7ae6ce-3908-4f51-92be-1b01cd47ce62,59,20
fdc63be9-2100-47b8-ba4a-e2dad76e4105,806,379
62954c85-7dd4-44ba-88e6-7ce76f5ebc85,167,47
0e0723fd-bfbe-4563-ad87-5ff70bfdb616,586,165
2410de0c-6efb-43da-91d8-5754e65c80a4,694,164
94bfcad4-32c4-4736-9be7-41ae37e8a12c,4447,840
e92a5cb9-ba21-4919-8524-00387efa4e41,15413,790
1462d68a-3774-4458-b425-45bed4bbc5f9,1201,140
c055b9db-99e4-477b-aac7-9c2c05cd9916,4200,1091
e6e8a3a0-e2f2-4ca1-b2f7-e7f8af4d57ac,7553,1702
ec48e830-53ec-4080-95b4-559ab910f53b,7943,1753
a5f1af58-efe1-42ab-8709-bd31b6d05228,194,51
328b6fed-3f60-44eb-812e-91691d4ac0ab,32,13
4b0d6ee5-92b0-478c-9848-6147fb801967,45497,3470
61c42b00-4cb3-4cd4-a5e7-8edfc074d58c,971,204
8d64bd28-ceca-452d-9099-cebae809deb2,522920,48580
9798e7a1-2405-4ba9-8d1d-8e76c18c5ba0,2521,723
314852dd-4cc1-4c18-90be-7a837f3ee709,1752,314
24ef84b6-0b6a-4481-a3fa-6184e03b3856,4638,485
7eb869fe-0c9e-40f4-b96a-21a76da4186b,1417,502
a00e3918-94a2-4045-8f4d-b20a9627cd2c,4680,1257
4dc9aafc-7844-4415-b1e0-5b6cbcea4101,2170,597
c5b412c9-77e1-4c06-bc32-ba11eb1effaf,2834,676
18c40af6-a22d-4c28-a7ce-cc2030b0d623,579,70
268391d0-bd0b-4a7c-9526-a4492c589987,980,394
636d8561-cc6c-49c8-944e-d535f5ff3497,151,73
6663d2fe-3b6b-48bb-b9f6-e4311d328e9b,227,100
e75ed72d-57f4-45e4-94e8-2dc1c700f1b4,1205,463
7c675741-390c-4cd7-8406-85bd8f25730c,1313,238
cbc77ec2-9028-404f-a642-85a7b8894fec,1749,293
915d72cf-dd44-4d47-8676-d1d58674381f,11075,2312
97816d52-3e18-495d-8e1d-769c10ece997,433,80
00c449f5-1602-4f24-b927-b6d158cce7be,437,90
a86e84bf-d70a-4e02-94b0-261560a18975,3087,400
41d14cba-054d-46bd-8aee-e8cc2325dacc,6894,678
d8700cc7-67a7-4fa2-a27c-5609b348d726,76,64
59099dc0-b29e-4fde-bc4e-6b3d3029adba,63230,6831
726851e2-ea0b-45ed-bce9-abeddc68ac51,16788,3044
f80a45fc-fe49-4f0a-8a2a-1a5b6953cedb,15747,2893
441c1dc8-09ce-411c-9bd0-a78a4d7c75d9,146,53
10b7f204-5186-421a-8ade-ffd67a302808,403,116
43cffa74-040f-4121-8f20-5f1eab2f9889,2500,439
b9774cad-6344-4c25-b9c5-2fdfc39183b0,14218,1126
b6061ab3-448e-4997-b2ed-eb65ae79f566,166,37
51bc6c0e-ed50-4bc2-886d-1506556c8301,1,1
e8e948c1-8b8d-478f-a4f6-26d0d6d2ea02,237,54
56e6ae7b-df03-477d-b603-a55ba5fa0895,66,16
19ee7da5-cb68-41f4-b4cf-0fd5932e249c,44,19
bd7aa650-d147-4e71-a543-6e698a97f942,256,81
811a4345-3a75-42b8-aada-1375923b1344,20,2
0063d0ce-aae2-439b-8f36-fa673cb6fd70,16,1
69d7d9be-3bed-44dd-bd61-e85bbad68a52,2998,164
252a013b-50ac-4291-a4cf-3b03d02b10db,2858,749
8d25604e-3563-4677-8793-e1096ac8b3a3,7,2
67e5f1da-b341-461a-b5e8-8209f2e88476,13,3
bc6c192c-e487-46bf-baa0-bb8d2685cc1d,7,2
52046d8a-d818-4b13-83f3-f3a1b43c8462,13,4
f2d402aa-a117-42c2-9058-12e490dad3fc,199,23
21a8c815-013a-43c1-9532-e051840eec59,39,6
7878e7a8-d58d-44b5-810a-13b8a26d4ce2,5270,1093
63773d2a-852f-4969-88ff-5072e930a4b7,51,16
54ce4551-6848-4c5b-8e4a-d83be8b47915,562,137
3fe4617c-7d56-47ce-be93-507015b5f7c0,104,27
2764bbfa-db3f-48f7-8fef-41ac1160eed7,108,41
7cd575b6-8c7e-4190-af25-3b4ce374ded0,81,21
6cfa0b6a-a4ad-4650-a711-23462c224e3f,15,5
223db6c7-e212-43cd-a363-13e06e06f3e1,4326,772
9821b80f-fc3d-4d3d-9f26-88785979f541,1258,312
07604a3e-0a62-439e-b67f-e7bb1a8892ee,1297,152
2cb16f72-8369-4b00-8d3d-8f8a0b7f2d93,3,3
f48b2102-8211-4b2a-88ff-6bf99ba5eca9,2939,415
32eab2d0-885d-4609-b1ac-e08bf6d8b543,1,1
6559a8d7-b2d9-4c69-8385-be9aef06b0a3,2,2
a0b95a6a-6bdb-497e-a30b-500e3ad92209,24,7
0d0b665f-612c-4ab6-9d7f-ed0e18476a5b,6,2
3f4cb0a3-9fc7-4173-b833-3facd7320a9c,1966,11
82e1fd54-c8fe-4fcd-8006-8488cfdf2f78,55,11
472ab20a-df41-4f6b-95a7-c50b8c5feef2,60,13
4d9ba3cb-5a80-4d5f-98da-479f3c9141b4,206651,9547
2463ba13-6f03-4d0a-a0e9-e15939d828bc,22858,1892
47263e9e-3b3b-4551-ab64-7376f1d08130,161,52
264c9007-ef8c-4917-8c0e-e0e095c31b8d,38,13
5d1b8bd8-e646-4eec-84ab-86dd7d509474,33,4
1ee2ba35-62a5-4e9f-ad9f-700d997fb063,89,42
d20bf920-d567-435b-930d-0a2de42e1900,11,7
f5728202-a07d-45f7-abca-011ae06cca9f,4,3
ccd6a1dc-6909-489b-b2e4-5efc4950df39,866,218
ee585ed5-f35b-47cf-8b22-fd26c19558df,239,21
